"AIRPORT_SEQ_ID","AIRPORT_ID","AIRPORT","DISPLAY_AIRPORT_NAME","DISPLAY_AIRPORT_CITY_NAME_FULL","LATITUDE","LONGITUDE",
1019403,10194,"AFW","Fort Worth Alliance","Dallas/Fort Worth, TX",32.98750000,-97.31888889,
1019501,10195,"AFY","Afyon Airport","Afyon, Turkey",38.73500000,30.59555556,
1019502,10195,"AFY","Afyon Airport","Afyon, Turkey",38.72638889,30.60111111,
1019601,10196,"AGA","Agadir/Inezgane","Agadir, Morocco",30.38055556,-9.54583333,
1019602,10196,"AGA","Inezgane","Agadir, Morocco",30.38138889,-9.54611111,
1019701,10197,"AGB","Muehlhausen","Augsburg, West Germany",48.42611111,10.93305556,
1019702,10197,"AGB","Augsburg Airport","Augsburg, Germany",48.42444444,10.93222222,
1019703,10197,"AGB","Augsburg Airport","Augsburg, Germany",48.42527778,10.93194444,
1019801,10198,"AGC","Allegheny County","Pittsburgh, PA",40.35472222,-79.93000000,
1019802,10198,"AGC","Allegheny County","Pittsburgh, PA",40.35472222,-79.93000000,
1019803,10198,"AGC","Allegheny County","Pittsburgh, PA",40.35444444,-79.93027778,
1019804,10198,"AGC","Allegheny County","Pittsburgh, PA",40.35444444,-79.92916667,
1019901,10199,"AGF","La Garenne","Agen, France",44.17361111,0.59861111,
1019902,10199,"AGF","La Garenne","Agen, France",44.17388889,0.59305556,
1019903,10199,"AGF","Agen La Garenne","Agen, France",44.17388889,0.59305556,
1019904,10199,"AGF","Agen La Garenne","Agen, France",44.17472222,0.59055556,
1020001,10200,"AGG","Angoram Airport","Angoram, Papua New Guinea",-4.06583333,144.07388889,
1020101,10201,"AGH","Angelholm-Helsingborg","Angelholm/Helsingborg, Sweden",56.29305556,12.86250000,
1020102,10201,"AGH","Angelholm-Helsingborg","Angelholm/Helsingborg, Sweden",56.29583333,12.84972222,
1020103,10201,"AGH","Angelholm","Angelholm/Helsingborg, Sweden",56.29166667,12.85500000,
1020104,10201,"AGH","Angelholm","Angelholm/Helsingborg, Sweden",56.29111111,12.85500000,
1020201,10202,"AGK","Kagua Airport","Kagua, Papua New Guinea",-6.40333333,143.84666667,
1020301,10203,"AGL","Wanigela Airport","Wanigela, Papua New Guinea",-9.34027778,149.15527778,
1020302,10203,"AGL","Wanigela Airport","Wanigela, Papua New Guinea",-9.33750000,149.15555556,
1020401,10204,"AGN","Angoon Seaplane Base","Angoon, AK",57.50388889,-134.58333333,
1020501,10205,"AGP","Malaga Airport","Malaga, Spain",36.67166667,-4.49805556,
1020502,10205,"AGP","Malaga Airport","Malaga, Spain",36.67500000,-4.49916667,
1020503,10205,"AGP","Malaga Airport","Malaga, Spain",36.67972222,-4.49583333,
1020504,10205,"AGP","Malaga Airport","Malaga, Spain",36.68000000,-4.49583333,
1020505,10205,"AGP","Malaga Costa del Sol","Malaga, Spain",36.68000000,-4.49583333,
1020601,10206,"AGQ","Agrinion New","Agrinion, Greece",38.60416667,21.35194444,
1020602,10206,"AGQ","Agrinion Airport","Agrinion, Greece",38.60194444,21.35111111,
1020701,10207,"AGR","Agra Airport","Agra, India",27.15833333,77.96277778,
1020702,10207,"AGR","Agra Airport","Agra, India",27.15777778,77.96083333,
1020801,10208,"AGS","Bush Field","Augusta, GA",33.36916667,-81.96444444,
1020802,10208,"AGS","Augusta Regional at Bush Field","Augusta, GA",33.36916667,-81.96444444,
1020803,10208,"AGS","Augusta Regional at Bush Field","Augusta, GA",33.37000000,-81.96444444,
1020901,10209,"AGT","Guarani International","Ciudad del Este, Paraguay",-25.45555556,-54.84361111,
1021001,10210,"AGU","Jesus Teran International","Aguascalientes, Mexico",21.70555556,-102.31777778,
1021002,10210,"AGU","Jesus Teran International","Aguascalientes, Mexico",21.70083333,-102.31805556,
1021101,10211,"AGV","Oswaldo Guevara Mujica","Acarigua, Venezuela",9.55222222,-69.23333333,
1021102,10211,"AGV","Oswaldo Guevara Mujica","Acarigua, Venezuela",9.55333333,-69.23750000,
1021201,10212,"AGX","Agatti Island Airport","Agatti Island, India",10.83333333,72.20000000,
1021301,10213,"AHA","Naha AB","Okinawa, Japan",26.19194444,127.64777778,
1021401,10214,"AHB","Abha Airport","Abha, Saudi Arabia",18.23861111,42.65500000,
1021402,10214,"AHB","Abha Airport","Abha, Saudi Arabia",18.24027778,42.65666667,
1021403,10214,"AHB","Abha Airport","Abha, Saudi Arabia",18.24027778,42.65638889,
1021501,10215,"AHD","Ardmore Airport","Ardmore, OK",34.14694444,-97.12277778,
1021502,10215,"AHD","Ardmore Downtown Executive","Ardmore, OK",34.14694444,-97.12277778,
1021601,10216,"AHN","Athens Municipal","Athens, GA",33.94833333,-83.32694444,
1021602,10216,"AHN","Athens/Ben Epps","Athens, GA",33.94861111,-83.32638889,
1021603,10216,"AHN","Athens/Ben Epps","Athens, GA",33.94861111,-83.32583333,
1021701,10217,"AHO","Alghero","Alghero/Sassari, Italy",40.63055556,8.28888889,
1021702,10217,"AHO","Alghero","Alghero/Sassari, Italy",40.63222222,8.29083333,
1021703,10217,"AHO","Alghero Fertilia","Alghero/Sassari, Italy",40.63222222,8.29083333,
1021801,10218,"AHS","Ahuas Airport","Ahuas, Honduras",15.47277778,-84.35138889,
1021802,10218,"AHS","Ahuas Airport","Ahuas, Honduras",15.47277778,-84.35305556,
1021803,10218,"AHS","Auas","Ahuas, Honduras",15.47277778,-84.35305556,
1021901,10219,"AHT","Amchitka","Amchitka Island, AK",51.37861111,179.25861111,
1022001,10220,"AHU","Cherif El Idrissi International","Al Hoceima, Morocco",35.17972222,-3.83694444,
1022002,10220,"AHU","Cherif El Idrissi International","Al Hoceima, Morocco",35.17722222,-3.83944444,
1022101,10221,"AIA","Alliance Municipal","Alliance, NE",42.05166667,-102.80666667,
1022102,10221,"AIA","Alliance Municipal","Alliance, NE",42.05333333,-102.80388889,
1022103,10221,"AIA","Alliance Municipal","Alliance, NE",42.05333333,-102.80361111,
1022201,10222,"AIB","Anita Bay Airport","Anita Bay, AK",56.19000000,-132.44583333,
1022301,10223,"AID","Anderson Municipal-Darlington Field","Anderson, IN",40.10861111,-85.61305556,
1022302,10223,"AID","Anderson Municipal-Darlington Field","Anderson, IN",40.10861111,-85.61305556,
1022401,10224,"AIK","Aiken Municipal","Aiken, SC",33.65000000,-81.68472222,
1022402,10224,"AIK","Aiken Municipal","Aiken, SC",33.64944444,-81.68500000,
1022501,10225,"AIN","Wainwright Airport","Wainwright, AK",70.63055556,-160.04305556,
1022502,10225,"AIN","Wainwright Airport","Wainwright, AK",70.63805556,-159.99472222,
1022601,10226,"AIT","Aitutaki Airport","Aitutaki, Cook Islands",-18.85000000,-159.75000000,
1022602,10226,"AIT","Aitutaki Airport","Aitutaki, Cook Islands",-18.83722222,-159.76111111,
1022603,10226,"AIT","Aitutaki Airport","Aitutaki, Cook Islands",-18.83750000,-159.76111111,
1022701,10227,"AIY","Bader Field","Atlantic City, NJ",39.36000000,-74.46000000,
1022702,10227,"AIY","Bader Field","Atlantic City, NJ",39.36000000,-74.45722222,
1022801,10228,"AIZ","Lee C Fine Memorial","Lake of the Ozarks, MO",38.09833333,-92.54722222,
1022802,10228,"AIZ","Lee C Fine Memorial","Lake of the Ozarks, MO",38.09611111,-92.54944444,
1022901,10229,"AJA","Ajaccio/Campo Dell Oro","Ajaccio, France",41.92416667,8.80305556,
1022902,10229,"AJA","Napoleon Bonaparte","Ajaccio, France",41.92166667,8.80111111,
1022903,10229,"AJA","Ajaccio Napoleon Bonaparte","Ajaccio, France",41.92166667,8.80111111,
1022904,10229,"AJA","Ajaccio Napoleon Bonaparte","Ajaccio, France",41.92388889,8.80250000,
1023001,10230,"AJF","Al Jouf","Jouf, Saudi Arabia",29.80000000,40.06666667,
1023002,10230,"AJF","Al Jouf","Jouf, Saudi Arabia",29.78500000,40.10000000,
1023101,10231,"AJJ","Akjoujt Airport","Akjoujt, Mauritania",19.73055556,-14.37444444,
1023102,10231,"AJJ","Akjoujt Airport","Akjoujt, Mauritania",19.72805556,-14.38527778,
1023201,10232,"AJL","Lengpui","Aizwal, India",23.84055556,92.61972222,
1023301,10233,"AJN","Ouani","Anjouan, Comoros",-12.12638889,44.42972222,
1023302,10233,"AJN","Ouani","Anjouan, Comoros",-12.13222222,44.43027778,
